categoryId,description,name,oldprice,param,picture,price,url,vendor
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Пиджаки",,Жакет,5899.00,"gender:Женский|Размер:98|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/bb0/114775_61_1.jpeg,899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fzhaket-bj9624-byblos-61%2F%3Fsize%3D98,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Джинсы",,Джинсы,10499.00,"gender:Женский|Размер:128|Цвет:Голубой|Пол:Женский|Возраст:Детский|Материал:Хлопок-56%, Полиэстер-19%, Лён-14%, Вискоза-10%, Эластан-1%",https://www.bebakids.ru/upload/iblock/m/395/138083_61_1.jpeg,1599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fdzhinsy-bj11835-byblos-61%2F%3Fsize%3D128,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Футболка,3599.00,gender:Мужской|Размер:80|Цвет:Белый|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/193/137845_510_1.jpeg,599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-bu4412-byblos-510%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,6699.00,"gender:Мужской|Размер:80|Цвет:Серый|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-98%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/26d/137667_4674_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-bu4442-byblos-4674%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Футболка,3299.00,gender:Мужской|Размер:80|Цвет:Белый|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/c4f/137844_510_1.jpeg,499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-bu4409-byblos-510%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Болеро,3299.00,gender:Женский|Размер:98|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/037/138100_61_1.jpeg,499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbolero-bj11888-byblos-61%2F%3Fsize%3D98,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Футболка,3699.00,gender:Мужской|Размер:80|Цвет:Серый|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/e03/137726_3610_1.jpeg,599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-bu4406-byblos-3610%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,8399.00,"gender:Мужской|Размер:80|Цвет:Серый|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-98%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/465/137659_3610_1.jpeg,1299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-bu4437-byblos-3610%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Юбки",,Юбка,7499.00,"gender:Женский|Размер:98|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/ebd/137974_61_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fyubka-bj11367-byblos-61%2F%3Fsize%3D98,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,10899.00,gender:Женский|Размер:128|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/e17/139317_61_1.jpeg,1699.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-bj11959-byblos-61%2F%3Fsize%3D128,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,8399.00,"gender:Мужской|Размер:80|Цвет:Синий|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-98%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/230/137659_481_1.jpeg,1299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-bu4437-byblos-481%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,6699.00,"gender:Мужской|Размер:80|Цвет:Голубой|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-98%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/69d/137667_4704_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-bu4442-byblos-4704%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Жилеты",,Жилет,5299.00,gender:Мужской|Размер:80|Цвет:Синий|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/df6/137662_481_1.jpeg,799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fzhilet-bu4457-byblos-481%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Юбки",,Юбка,7499.00,"gender:Женский|Размер:98|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/b9a/137989_61_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fyubka-bj11390-byblos-61%2F%3Fsize%3D98,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,6699.00,"gender:Мужской|Размер:80|Цвет:Голубой|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-98%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/078/137663_4704_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-bu4436-byblos-4704%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Пиджаки",,Жакет,3899.00,"gender:Женский|Размер:98|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Хлопок-92%, Эластан-8%",https://www.bebakids.ru/upload/iblock/m/8ed/137675_44_1.jpeg,599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fzhaket-bj11242-byblos-44%2F%3Fsize%3D98,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Свитеры и кофты",,Свитшот,5099.00,"gender:Мужской|Размер:80|Цвет:Серый|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/c10/137727_3610_1.jpeg,799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsvitshot-bu4518-byblos-3610%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Комбинезоны",,Комбинезон,10499.00,gender:Женский|Размер:98|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/6b3/137976_61_1.jpeg,1599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkombinezon-bj11369-byblos-61%2F%3Fsize%3D98,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Юбки",,Юбка,6299.00,"gender:Женский|Размер:98|Цвет:Красный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/f40/137740_1802_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fyubka-bj11481-byblos-1802%2F%3Fsize%3D98,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,8999.00,gender:Женский|Размер:128|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/2f0/138035_61_1.jpeg,1399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-bj11650-byblos-61%2F%3Fsize%3D128,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Юбки",,Юбка,8999.00,gender:Женский|Размер:128|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/7fa/138036_61_1.jpeg,1399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fyubka-bj11653-byblos-61%2F%3Fsize%3D128,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Жилеты",,Жилет,5299.00,gender:Мужской|Размер:80|Цвет:Бежевый|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/21d/137662_237_1.jpeg,799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fzhilet-bu4457-byblos-237%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Футболка,3299.00,gender:Мужской|Размер:80|Цвет:Разноцветный|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/c12/138171_61_1.jpeg,499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-bu4472-byblos-61%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,6699.00,"gender:Мужской|Размер:80|Цвет:Красный|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-98%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/8ca/137663_74_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-bu4436-byblos-74%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Пиджаки",,Жакет,8499.00,gender:Женский|Размер:128|Цвет:Голубой|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/01c/137719_936_1.jpeg,1299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fzhaket-bj11463-byblos-936%2F%3Fsize%3D128,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,6699.00,"gender:Мужской|Размер:80|Цвет:Синий|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-98%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/c31/137678_4486_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-bu4435-byblos-4486%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Юбки",,Юбка,6899.00,gender:Женский|Размер:98|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/02b/137973_61_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fyubka-bj11365-byblos-61%2F%3Fsize%3D98,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шорты",,Шорты,5499.00,"gender:Женский|Размер:98|Цвет:Красный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/b1f/137741_1802_1.jpeg,899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-bj11483-byblos-1802%2F%3Fsize%3D98,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шорты",,Шорты,7499.00,gender:Женский|Размер:128|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Лён-100%,https://www.bebakids.ru/upload/iblock/m/15e/138221_46_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-bj11825-byblos-46%2F%3Fsize%3D128,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Верхняя одежда/Куртки",,Куртка,10899.00,"gender:Женский|Размер:128|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-50%, Полиуретан-50%",https://www.bebakids.ru/upload/iblock/m/5b9/138219_46_1.jpeg,1699.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkurtka-bj11651-byblos-46%2F%3Fsize%3D128,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Платье,4899.00,gender:Женский|Размер:104|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/272/137092_44_1.jpeg,1499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fplate-yb11128-y-clu-44%2F%3Fsize%3D104,Y-clu'
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Костюмы и форма",,Платье,5899.00,"gender:Женский|Размер:152|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Полиэстер-65%, Вискоза-35%",https://www.bebakids.ru/upload/iblock/m/9cc/130820_497_1.jpeg,2399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fplate-s-tsepochkoy-vdol-planki-29526-592-noble-people-497%2F%3Fsize%3D152,Noble People
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Рубашки",,Рубашка,5999.00,gender:Мужской|Размер:80|Цвет:Голубой|Пол:Мужской|Возраст:Для малышей|Материал:Лиоцель-100%,https://www.bebakids.ru/upload/iblock/m/bcf/137698_4704_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Frubashka-bu4374-byblos-4704%2F%3Fsize%3D80,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Толстовки",,Толстовка,3999.00,"gender:Женский|Размер:98|Цвет:Красный|Пол:Женский|Возраст:Детский|Материал:Хлопок-96%, Эластан-4%",https://www.bebakids.ru/upload/iblock/m/f3e/160392_538_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ftolstovka-yb12282-y-clu-538%2F%3Fsize%3D98,Y-clu'
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Комплект,5699.00,"gender:Женский|Размер:128|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/2af/160324_510_1.jpeg,1799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkomplekt-platetunika-y11873-y-clu-510%2F%3Fsize%3D128,Y-clu'
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Платье,6699.00,gender:Женский|Размер:128|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/a78/160293_205_1.jpeg,1999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fplate-y11853-y-clu-205%2F%3Fsize%3D128,Y-clu'
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Комбинезоны",,Комбинезон,5699.00,gender:Женский|Размер:86|Цвет:Синий|Пол:Женский|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/265/167330_8033_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkombinezon-tf19609-to-be-too-8033%2F%3Fsize%3D86,To Be Too
"Одежда, обувь и аксессуары/Обувь/Обувь для мальчиков/Кроссовки",,Кроссовки,2799.00,"gender:Мужской|Размер:27|Цвет:Разноцветный|Пол:Мужской|Возраст:Для малышей|Материал:Кожа искусственная, Текстиль",https://www.bebakids.ru/upload/iblock/m/288/175918_8258_1.jpeg,1999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkrossovki-29812701-03-crosby-8258%2F%3Fsize%3D27,Crosby
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Юбки",,Юбка,4999.00,"gender:Женский|Размер:128-134|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-80%, Полиэстер-20%",https://www.bebakids.ru/upload/iblock/m/146/147475_523_1.jpeg,1599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fyubka-tf18183-to-be-too-523%2F%3Fsize%3D128-134,To Be Too
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Юбки",,Юбка,6899.00,"gender:Женский|Размер:98|Цвет:Желтый|Пол:Женский|Возраст:Детский|Материал:Вискоза-77%, Полиамид-20%, Эластан-3%",https://www.bebakids.ru/upload/iblock/m/0cd/114751_61_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fyubka-bj9597-byblos-61%2F%3Fsize%3D98,Byblos
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Свитеры и кардиганы",,Кардиган,1699.00,"gender:Женский|Размер:104|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/cc6/179383_44_1.jpeg,799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkardigan-bab30840-baby-band-44%2F%3Fsize%3D104,Baby Band
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Верхняя одежда/Куртки",,Куртка,9499.00,"gender:Женский|Размер:134|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Хлопок-72%, Вискоза-27%, Эластан-1%",https://www.bebakids.ru/upload/iblock/m/cb2/180431_54_1.jpeg,3899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkurtka-dzhinsovaya-g2379-gaialuna-54%2F%3Fsize%3D134,Gaialuna
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Верхняя одежда",,Куртка,5999.00,gender:Мужской|Размер:92|Цвет:Синий|Пол:Мужской|Возраст:Для малышей|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/d26/184526_497_1.jpeg,3999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkurtka-18607-48020-noble-people-497%2F%3Fsize%3D92,Noble People
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Верхняя одежда",,Куртка,5999.00,gender:Мужской|Размер:92|Цвет:Красный|Пол:Мужской|Возраст:Для малышей|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/cbd/184526_6_1.jpeg,3999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkurtka-18607-48020-noble-people-6%2F%3Fsize%3D92,Noble People
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Верхняя одежда/Куртки",,Куртка,2599.00,"gender:Женский|Размер:80|Цвет:Розовый|Пол:Женский|Возраст:Для малышей|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/5f5/185619_61_1.jpeg,1299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkurtka-1.47251-mayoral-61%2F%3Fsize%3D80,Mayoral
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Платье,7999.00,"gender:Женский|Размер:128|Цвет:Желтый|Пол:Женский|Возраст:Детский|Материал:Нейлон-92%, Эластан-8%",https://www.bebakids.ru/upload/iblock/m/6a3/172743_1570_1.jpeg,2499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fplate-fl2564-meilisa-bai-1570%2F%3Fsize%3D128,Meilisa Bai
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Верхняя одежда",,Куртка,14299.00,gender:Мужской|Размер:116|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/394/180764_46_1.jpeg,5799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkurtka-mt0123-most-los-angeles-46%2F%3Fsize%3D116,Most Los Angeles
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Юбки",,Юбка,8399.00,gender:Женский|Размер:104|Цвет:Розовый|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/c44/113049_4137_1.jpeg,2499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fyubka-73kd75903-gaudi-4137%2F%3Fsize%3D104,Gaudi
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Верхняя одежда",,Куртка,4699.00,"gender:Мужской|Размер:98|Цвет:Красный|Пол:Мужской|Возраст:Детский|Материал:Полиэстер-99%, Эластан-1%",https://www.bebakids.ru/upload/iblock/m/230/185909_61_1.jpeg,2399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkurtka-dvustoronnyaya-3.45148-mayoral-61%2F%3Fsize%3D98,Mayoral
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Шорты",,Бермуды,5199.00,"gender:Мужской|Размер:92|Цвет:Синий|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-91%, Полиэстер-7%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/242/112668_61_1.jpeg,1599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbermudy-71ku26801-gaudi-61%2F%3Fsize%3D92,Gaudi
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Шорты",,Шорты,5199.00,gender:Мужской|Размер:98|Цвет:Серый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/db6/112679_2042_1.jpeg,1499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-71ku27807-gaudi-2042%2F%3Fsize%3D98,Gaudi
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Шорты",,Шорты,5199.00,gender:Мужской|Размер:92|Цвет:Синий|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/76d/112679_3415_1.jpeg,1499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-71ku27807-gaudi-3415%2F%3Fsize%3D92,Gaudi
